"BW","fBW_kidney","fBW_liver","fBW_lung","fBW_heart","fBW_brain","fBW_adipose","fBW_muscle","fBW_blood","fBW_carcass","fBW_intestine","fBW_stomach","CO","fCO_kidney","fCO_intestine","fCO_lung","fCO_heart","fCO_brain","fCO_adipose","fCO_muscle","fCO_carcass","fCO_stomach","fCO_liver","int_nl","int_pl","int_pr","int_w","exp_nl","exp_pl","exp_pr","exp_w","intestine_nl","intestine_pl","intestine_pr","intestine_w","liver_nl","liver_pl","liver_pr","liver_w","kidney_nl","kidney_pl","kidney_pr","kidney_w","heart_nl","heart_pl","heart_pr","heart_w","brain_nl","brain_pl","brain_pr","brain_w","adipose_nl","adipose_pl","adipose_pr","adipose_w","muscle_nl","muscle_pl","muscle_pr","muscle_w","carcass_nl","carcass_pl","carcass_pr","carcass_w","lung_nl","lung_pl","lung_pr","lung_w","blood_nl","blood_pl","blood_pr","blood_w","mamgland_nl","mamgland_pl","mamgland_pr","mamgland_w","reprod_nl","reprod_pl","reprod_pr","reprod_w","nl","pl","pr","w","kabs","Cl_renal","Cl_hepatic","Vmax_tot","Km_tot","fbact","MW","S","Pv","Kow","fBW_abomasum","fBW_omasum","fBW_rumen","fBW_reticulum","fBW_gizzard","fBW_crop","fBW_mamgland","fBW_reprod","fCO_blood","fCO_abomasum","fCO_omasum","fCO_rumen","fCO_reticulum","fCO_gizzard","fCO_crop","fCO_mamgland","fCO_reprod","Qingest","kgastric","Qmilk","Qegg","fbile"
103.301080130664,0.00429951816568756,0.0182094497919467,0.00940484682073176,0.0036808295074025,0.00182794163314996,0.211786197592068,0.456915254680602,0.0398556088008592,0.148679605584892,0.0334186741359983,0.0028312934180655,1.80748086270966,0.13224263738498,0.255433100064563,0.00357317590711738,0.0586440252631377,0.00905543053109177,0.107003681186233,0.356483451079886,0.0719933722795625,0.0162290899814077,0.0810756503318091,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.0315,0.0029,0,NA,NA,"0",460.44,"313","1.29E-22",0.126,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
136.976888517314,0.00406146920995346,0.0229120479457907,0.00793778092345446,0.00424124216476624,0.00244839688383544,0.134259556367119,0.471067861024476,0.0319201484796257,0.157248381652031,0.0405272008431524,0.00518857007678461,5.43394777356023,0.138427948148208,0.352620161773522,0.041207623815861,0.052549734010868,0.0186014102501955,0.0640307069350798,0.153796696950686,0.0190576456695179,0.0179576322487389,0.0533005113208985,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.0315,0.0029,0,NA,NA,"0",460.44,"313","1.29E-22",0.126,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
