"DB_origin","sampCountryorigin","sampContinentorigin","sampContinent","paramType","sampCountry","sampRegion","sampInfolatitude","sampInfolongitude","sampInfoaltitude","sampY","sampYearIncreas","sampSize","sampMethod","sampPoint","sampPointInfo","sampMatType","sampMatbased","sampMatInfo","sampMatCode","growingSystem","anMethRefId","resUnit","resLOD","resLODinfo","resLOQ","resLOQinfo","exprResPerc","ToTresValUncertSD","meanTot","POSresValUncertSD","meanPos","median","medianinfo","min","max","LOD","IQRmin","IQRmax","Concentration","DataSampLevel","Co-occurrence","Ref"
"Ana","ES","Europe","Europe","DAS","ES","Valencia",NA,NA,NA,2012,0,2,NA,"distribution","retail","food","maize",NA,NA,"organic","GC-MS/MS","µg/kg","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,"Rodriguez-Carrasco,et,al(2013)"
"Ana","ES","Europe","Europe","DAS","ES","Valencia",NA,NA,NA,2012,0,5,NA,"distribution","retail","food","maize",NA,NA,"conventional","GC-MS/MS","µg/kg","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,"Rodriguez-Carrasco,et,al(2013)"
"Ana","ES","Europe","Europe","DAS","ES","Valencia",NA,NA,NA,2012,0,6,NA,"distribution","retail","food","maize",NA,NA,"organic","GC-MS/MS","µg/kg","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,"Rodriguez-Carrasco,et,al(2013)"
"Ana","ES","Europe","Europe","DAS","ES","Valencia",NA,NA,NA,2012,0,4,NA,"distribution","retail","food","maize",NA,NA,"conventional","GC-MS/MS","µg/kg","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,"Rodriguez-Carrasco,et,al(2013)"
"Ana","ES","Europe","Europe","DAS","ES","Valencia",NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","maize",NA,"flour",NA,"LC-MS/MS","µg/kg","1",NA,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Soler,et,al(2011)"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1,1,"Berthiller F et al, 2009_154"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1,1,"Berthiller F et al, 2009_155"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,1,"Berthiller F et al, 2009_156"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,1,"Berthiller F et al, 2009_157"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,1,1,"Berthiller F et al, 2009_158"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,1,1,"Berthiller F et al, 2009_159"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,1,1,"Berthiller F et al, 2009_160"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,1,1,"Berthiller F et al, 2009_161"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,1,1,"Berthiller F et al, 2009_162"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,1,1,"Berthiller F et al, 2009_163"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,1,1,"Berthiller F et al, 2009_164"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,1,1,"Berthiller F et al, 2009_165"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,1,1,"Berthiller F et al, 2009_166"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,1,1,"Berthiller F et al, 2009_167"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,1,1,"Berthiller F et al, 2009_168"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,1,1,"Berthiller F et al, 2009_169"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,1,1,"Berthiller F et al, 2009_170"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,1,1,"Berthiller F et al, 2009_171"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,1,1,"Berthiller F et al, 2009_172"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,1,1,"Berthiller F et al, 2009_173"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,1,1,"Berthiller F et al, 2009_174"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,1,1,"Berthiller F et al, 2009_175"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,1,1,"Berthiller F et al, 2009_176"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357,1,1,"Berthiller F et al, 2009_177"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,1,1,"Berthiller F et al, 2009_178"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,1,1,"Berthiller F et al, 2009_179"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,1,1,"Berthiller F et al, 2009_180"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,1,1,"Berthiller F et al, 2009_181"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,1,1,"Berthiller F et al, 2009_182"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,1,1,"Berthiller F et al, 2009_183"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,1,1,"Berthiller F et al, 2009_184"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,1,1,"Berthiller F et al, 2009_185"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,1,1,"Berthiller F et al, 2009_186"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,1,1,"Berthiller F et al, 2009_187"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,1,1,"Berthiller F et al, 2009_188"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,1,1,"Berthiller F et al, 2009_189"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,1,1,"Berthiller F et al, 2009_190"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981,1,1,"Berthiller F et al, 2009_191"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,1,1,"Berthiller F et al, 2009_192"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,1,1,"Berthiller F et al, 2009_193"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,1,1,"Berthiller F et al, 2009_194"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,1,1,"Berthiller F et al, 2009_195"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,1,1,"Berthiller F et al, 2009_196"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230,1,1,"Berthiller F et al, 2009_197"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,1,1,"Berthiller F et al, 2009_198"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,1,1,"Berthiller F et al, 2009_199"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,1,1,"Berthiller F et al, 2009_200"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,1,1,"Berthiller F et al, 2009_201"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560,1,1,"Berthiller F et al, 2009_202"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,1,1,"Berthiller F et al, 2009_203"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090,1,1,"Berthiller F et al, 2009_204"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2830,1,1,"Berthiller F et al, 2009_205"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","16",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2850,1,1,"Berthiller F et al, 2009_206"
"Palumbo","AT","EUROPE","EUROPE","DON","AT",NA,NA,NA,NA,2006,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"HPLC","µg/kg","4",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3680,1,1,"Berthiller F et al, 2009_207"
"Palumbo","NL; BE; DE;FR","EUROPE","EUROPE","DON","NL; BE; DE;FR",NA,NA,NA,NA,2003,0,98,NA,"preharvest","harvest","feed","maize","silage",NA,"conventional","LC-MS/MS","µg/kg","30",NA,"100",NA,NA,NA,460,NA,NA,NA,NA,NA,4100,59,NA,NA,NA,0,0,"Asselt, E. D. van et al, 2012"
"Palumbo","NL; BE; DE;FR","EUROPE","EUROPE","DON","NL; BE; DE;FR",NA,NA,NA,NA,2004,0,120,NA,"preharvest","harvest","feed","maize","silage",NA,"conventional","LC-MS/MS","µg/kg","30",NA,"100",NA,NA,NA,273,NA,NA,NA,NA,NA,2000,48,NA,NA,NA,0,0,"Asselt, E. D. van et al, 2012"
"Palumbo","NL; BE; DE;FR","EUROPE","EUROPE","DON","NL; BE; DE;FR",NA,NA,NA,NA,2005,0,58,NA,"preharvest","harvest","feed","maize","silage",NA,"conventional","LC-MS/MS","µg/kg","30",NA,"100",NA,NA,NA,575,NA,NA,NA,NA,NA,3083,76,NA,NA,NA,0,0,"Asselt, E. D. van et al, 2012"
"Palumbo","NL; BE; DE;FR","EUROPE","EUROPE","DON","NL; BE; DE;FR",NA,NA,NA,NA,2006,0,70,NA,"preharvest","harvest","feed","maize","silage",NA,"conventional","LC-MS/MS","µg/kg","30",NA,"100",NA,NA,NA,679,NA,NA,NA,NA,NA,3190,89,NA,NA,NA,0,0,"Asselt, E. D. van et al, 2012"
"Palumbo","NL; BE; DE;FR","EUROPE","EUROPE","DON","NL; BE; DE;FR",NA,NA,NA,NA,2007,0,95,NA,"preharvest","harvest","feed","maize","silage",NA,"conventional","LC-MS/MS","µg/kg","30",NA,"100",NA,NA,NA,1476,NA,NA,NA,NA,NA,8200,82,NA,NA,NA,0,0,"Asselt, E. D. van et al, 2012"
"Palumbo","LT","EUROPE","EUROPE","DON","LT",NA,NA,NA,NA,2008,1,8,NA,"postharvest","3 weeks after ensiling","feed","maize","silage",NA,"conventional","ELISA","µg/kg","100",NA,NA,NA,NA,NA,435,NA,NA,NA,NA,370,500,NA,NA,NA,NA,0,0,"Baliukoniene, V. et al, 2012"
"Palumbo","SK","EUROPE","EUROPE","DON","SK",NA,NA,NA,NA,NA,NA,40,NA,"postharvest","6 months after ensiling","feed","maize",NA,NA,NA,"ELISA","µg/kg",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Biro D et al, 2009"
"Palumbo","SI","EUROPE","EUROPE","DON","SI",NA,NA,NA,NA,2009,0,18,"random","preharvest","harvest","feed","maize",NA,NA,"conventional","GC-MS","µg/kg","50",NA,"100",NA,"12",NA,NA,NA,440,340,NA,NA,920,55,NA,NA,NA,0,0,"Breda J S et al, 2010 (a)"
"Palumbo","SI","EUROPE","EUROPE","DON","SI",NA,NA,NA,NA,2007,1,58,"random","postharvest","storage","feed","maize",NA,NA,"conventional","GC-MS","µg/kg","50",NA,"100",NA,"12",NA,NA,NA,1355,480,NA,NA,14420,87,NA,NA,NA,0,0,"Breda J S et al, 2010 (b)"
"Ana","PL","Europe","Europe","DON","PL","Warsaw",NA,NA,NA,NA,NA,21,NA,"distribution","retail","food","maize",NA,NA,NA,"LC-IT-MS/MS","µg/kg","10",NA,"25",NA,NA,471,476,NA,NA,349,NA,51,2026,76,NA,NA,NA,0,0,"Bryla,et,al(2014)"
"Ana","IT","Europe","Europe","DON","IT","Northern",NA,NA,NA,NA,NA,35,"random","preharvest","harvest","feed","maize","equine feed",NA,NA,"ELISA","µg/kg",NA,NA,NA,NA,NA,400,1000,NA,NA,810,NA,300,1900,37,NA,NA,NA,0,1,"Caloni,et,al(2012)"
"Ana","PT","Europe","Europe","DON","PT","Madeira",NA,NA,NA,2013,0,4,NA,"postharvest","at importation time","food","maize",NA,NA,NA,"LC-ESI-MS/MS","µg/kg","49.3",NA,"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,"Camara,et,al(2015)"
"Palumbo","IT","EUROPE","EUROPE","DON","IT","Emilia Romagna",NA,NA,NA,2009,0,46,NA,"pre-harvest",NA,"feed","maize",NA,NA,"conventional","HPLC","µg/kg","3",NA,"10",NA,NA,NA,NA,43,NA,3,NA,NA,266,32,NA,NA,NA,0,0,"Camardo Leggieri M et al., 2015"
"Palumbo","IT","EUROPE","EUROPE","DON","IT","Emilia Romagna",NA,NA,NA,2010,0,48,NA,"pre-harvest",NA,"feed","maize",NA,NA,"conventional","HPLC","µg/kg","3",NA,"10",NA,NA,NA,NA,72,27,3,NA,NA,428,22,NA,NA,NA,0,0,"Camardo Leggieri M et al., 2015"
"Palumbo","IT","EUROPE","EUROPE","DON","IT","Emilia Romagna",NA,NA,NA,2011,0,46,NA,"pre-harvest",NA,"feed","maize",NA,NA,"conventional","HPLC","µg/kg","3",NA,"10",NA,NA,NA,NA,19,4,3,NA,NA,55,8,NA,NA,NA,0,0,"Camardo Leggieri M et al., 2015"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Catalonia",NA,NA,NA,2008,0,65,"random","distribution","storage","food","maize",NA,"breakfast cereals",NA,"GC-ECD","µg/kg",NA,NA,"45",NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,1,"Cano-Sancho, G. et al, 2011"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Catalonia",NA,NA,NA,2008,0,72,"random","distribution","storage","food","maize",NA,"sweet maize",NA,"LC-DAD","µg/kg",NA,NA,"27",NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,1,"Cano-Sancho, G. et al, 2011"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Catalonia",NA,NA,NA,2008,0,71,"random","distribution","storage","food","maize",NA,"maize snaks",NA,"GC-ECD","µg/kg",NA,NA,"66",NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,1,"Cano-Sancho, G. et al, 2011"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,1,1,"Cano-Sancho, G. et al, 2012 (a)_10"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_11"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_12"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","white maize flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_13"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","spice flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_14"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","flaked flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_15"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","pre-cooked  yellow flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_16"
"Palumbo","ES","EUROPE","EUROPE","DON","ES","Lleida",NA,NA,NA,2009,0,1,"random","distribution",NA,"food","maize","ethnic","pre-cooked white flour",NA,"HPLC","µg/kg","10",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Cano-Sancho, G. et al, 2012 (a)_17"
