 DB_origin	sampCountryorigin	sampContinentorigin	sampContinent	paramType	sampCountry	sampRegion	sampInfolatitude	sampInfolongitude	sampInfoaltitude	sampY	sampYearIncreas	sampSize	sampMethod	sampPoint	sampPointInfo	sampMatType	sampMatbased	sampMatInfo	sampMatCode	growingSystem	anMethRefId	resUnit	resLOD	resLODinfo	resLOQ	resLOQinfo	exprResPerc	ToTresValUncertSD	meanTot	POSresValUncertSD	meanPos	median	medianinfo	min	max	LOD	IQRmin	IQRmax	Concentration	DataSampLevel	Co-occurrence	Ref
 Ana	PL	Europe	Europe	T2 triol	PL	Radzików	-999	-999	-999	2007	0	16	random	preharvest	harvest	food	barley	-999	-999	-999	GC-MS	µg/kg	1	-999	-999	-999	-999	-999	0.13	-999	-999	-999	-999	-999	1	13	-999	-999	-999	0	1	A comparision of contents
 Ana	PL	Europe	Europe	HT2	PL	Radzików	-999	-999	-999	2007	0	16	random	preharvest	harvest	food	barley	-999	-999	-999	GC-MS	µg/kg	1	-999	-999	-999	-999	-999	0.44	-999	-999	-999	-999	-999	2	25	-999	-999	-999	0	1	A comparision of contents
 Ana	PL	Europe	Europe	T2	PL	Radzików	-999	-999	-999	2007	0	16	random	preharvest	harvest	food	barley	-999	-999	-999	GC-MS	µg/kg	1	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	4	31	-999	-999	-999	0	1	A comparision of contents
 Ana	SI	Europe	Europe	DON	SI	-999	-999	-999	-999	2007	2	39	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	50	720	33	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	3ADON	SI	-999	-999	-999	-999	2007	2	30	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	DAS	SI	-999	-999	-999	-999	2007	2	30	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	15ADON	SI	-999	-999	-999	-999	2007	2	30	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	NIV	SI	-999	-999	-999	-999	2007	2	30	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	340	510	7	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	NEO	SI	-999	-999	-999	-999	2007	2	30	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	HT2	SI	-999	-999	-999	-999	2007	2	39	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	50	50	3	-999	-999	-999	0	0	A method using gas
 Ana	SI	Europe	Europe	T2	SI	-999	-999	-999	-999	2007	2	39	random	preharvest	harvest	feed	barley	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	A method using gas
