DB_origin	sampCountryorigin	sampContinentorigin	sampContinent	paramType	sampCountry	sampRegion	sampInfolatitude	sampInfolongitude	sampInfoaltitude	sampY	sampYearIncreas	sampSize	sampMethod	sampPoint	sampPointInfo	sampMatType	sampMatbased	sampMatInfo	sampMatCode	growingSystem	anMethRefId	resUnit	resLOD	resLODinfo	resLOQ	resLOQinfo	exprResPerc	ToTresValUncertSD	meanTot	POSresValUncertSD	meanPos	median	medianinfo	min	max	LOD	IQRmin	IQRmax	Concentration	DataSampLevel	Co-occurrence	Ref
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	100	-999	-999	3.5	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	100	-999	-999	5.9	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	100	-999	-999	1.39	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	VukovarSrijem	-999	-999	-999	2013	1	1	-999	postharvest	storage	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	100	-999	-999	1.23	1	0	Culig,et,al(2017)
 Ana	HR	Europe	Europe	CIT	HR	Medimurje	-999	-999	-999	2013	1	10	-999	preharvest	harvest	-999	maize	-999	-999	-999	HPLC-FLD	µg/kg	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	1	0	Culig,et,al(2017)
 Ana	RU	Asia	Asia	CIT	RU	-999	-999	-999	-999	2003	6	187	-999	preharvest	farm	feed	maize	poultry;pig	-999	-999	ELISA	µg/kg	10	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	20	953	3.743315508	-999	-999	-999	0	1	Kononenko&Burkin(2013)
 Ana	RU	Asia	Asia	CIT	RU	-999	-999	-999	-999	2003	6	55	-999	preharvest	farm	feed	maize	poultry;pig	-999	-999	ELISA	µg/kg	10	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	16	62	18.18181818	-999	-999	-999	0	1	Kononenko&Burkin(2013)
Palumbo	SI	EUROPE	EUROPE	DAS	SI	-999	-999	-999	-999	2009	0	18	random	preharvest	harvest	feed	maize	-999	-999	conventional	GC-MS	µg/kg	50	-999	100	-999	12	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	Breda J S et al, 2010 (a)
 Ana	PL	Europe	Europe	DAS	PL	Warsaw	-999	-999	-999	-999	-999	21	-999	distribution	retail	food	maize	-999	-999	-999	LC-IT-MS/MS	µg/kg	0.3	-999	1	-999	-999	3	3	-999	-999	2	-999	1	9	29	-999	-999	-999	0	0	Bryla,et,al(2014)
 Ana	SI	Europe	Europe	DAS	SI	-999	-999	-999	-999	2007	2	47	random	preharvest	harvest	feed	maize	-999	-999	-999	GC-MS	µg/kg	50	-999	100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	Jakovac-Strajn&Tavcar-Kalcher(2012)
 Ana	CN;DE	Europe;Asia	Europe;Asia	DAS	CN;DE	-999	-999	-999	-999	-999	-999	3	-999	distribution	retail	feed	maize	aquafeed	-999	-999	UHPLC-MS/MS	µg/kg	0.009	-999	0.03	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	1	Nacher-Mestre,et,al(2015)
 Ana	ES	Europe	Europe	DAS	ES	Valencia	-999	-999	-999	2012	0	2	-999	distribution	retail	food	maize	-999	-999	organic	GC-MS/MS	µg/kg	2.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	1	Rodriguez-Carrasco,et,al(2013)
 Ana	ES	Europe	Europe	DAS	ES	Valencia	-999	-999	-999	2012	0	5	-999	distribution	retail	food	maize	-999	-999	conventional	GC-MS/MS	µg/kg	2.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	1	Rodriguez-Carrasco,et,al(2013)
 Ana	ES	Europe	Europe	DAS	ES	Valencia	-999	-999	-999	2012	0	6	-999	distribution	retail	food	maize	-999	-999	organic	GC-MS/MS	µg/kg	2.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	1	Rodriguez-Carrasco,et,al(2013)
 Ana	ES	Europe	Europe	DAS	ES	Valencia	-999	-999	-999	2012	0	4	-999	distribution	retail	food	maize	-999	-999	conventional	GC-MS/MS	µg/kg	2.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	1	Rodriguez-Carrasco,et,al(2013)
 Ana	ES	Europe	Europe	DAS	ES	Valencia	-999	-999	-999	-999	-999	6	-999	distribution	retail	food	maize	-999	flour	-999	LC-MS/MS	µg/kg	1	-999	1.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	Soler,et,al(2011)
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	42	1	1	 Berthiller F et al, 2009_154
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	46	1	1	 Berthiller F et al, 2009_155
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	54	1	1	 Berthiller F et al, 2009_156
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	65	1	1	 Berthiller F et al, 2009_157
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	103	1	1	 Berthiller F et al, 2009_158
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	115	1	1	 Berthiller F et al, 2009_159
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	134	1	1	 Berthiller F et al, 2009_160
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	135	1	1	 Berthiller F et al, 2009_161
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	142	1	1	 Berthiller F et al, 2009_162
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	143	1	1	 Berthiller F et al, 2009_163
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	174	1	1	 Berthiller F et al, 2009_164
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	178	1	1	 Berthiller F et al, 2009_165
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	186	1	1	 Berthiller F et al, 2009_166
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	189	1	1	 Berthiller F et al, 2009_167
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	200	1	1	 Berthiller F et al, 2009_168
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	238	1	1	 Berthiller F et al, 2009_169
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	245	1	1	 Berthiller F et al, 2009_170
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	255	1	1	 Berthiller F et al, 2009_171
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	259	1	1	 Berthiller F et al, 2009_172
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	273	1	1	 Berthiller F et al, 2009_173
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	282	1	1	 Berthiller F et al, 2009_174
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	287	1	1	 Berthiller F et al, 2009_175
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	327	1	1	 Berthiller F et al, 2009_176
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	357	1	1	 Berthiller F et al, 2009_177
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	420	1	1	 Berthiller F et al, 2009_178
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	453	1	1	 Berthiller F et al, 2009_179
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	466	1	1	 Berthiller F et al, 2009_180
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	521	1	1	 Berthiller F et al, 2009_181
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	593	1	1	 Berthiller F et al, 2009_182
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	604	1	1	 Berthiller F et al, 2009_183
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	635	1	1	 Berthiller F et al, 2009_184
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	650	1	1	 Berthiller F et al, 2009_185
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	695	1	1	 Berthiller F et al, 2009_186
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	732	1	1	 Berthiller F et al, 2009_187
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	737	1	1	 Berthiller F et al, 2009_188
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	830	1	1	 Berthiller F et al, 2009_189
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	883	1	1	 Berthiller F et al, 2009_190
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	981	1	1	 Berthiller F et al, 2009_191
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1020	1	1	 Berthiller F et al, 2009_192
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1140	1	1	 Berthiller F et al, 2009_193
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1140	1	1	 Berthiller F et al, 2009_194
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1170	1	1	 Berthiller F et al, 2009_195
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1170	1	1	 Berthiller F et al, 2009_196
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1230	1	1	 Berthiller F et al, 2009_197
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1280	1	1	 Berthiller F et al, 2009_198
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1290	1	1	 Berthiller F et al, 2009_199
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1450	1	1	 Berthiller F et al, 2009_200
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1510	1	1	 Berthiller F et al, 2009_201
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1560	1	1	 Berthiller F et al, 2009_202
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1640	1	1	 Berthiller F et al, 2009_203
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2090	1	1	 Berthiller F et al, 2009_204
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2830	1	1	 Berthiller F et al, 2009_205
Palumbo	AT	EUROPE	EUROPE	DON	AT	-999	-999	-999	-999	2006	0	1	-999	postharvest	-999	feed	maize	-999	-999	-999	HPLC	µg/kg	16	-999	40	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2850	1	1	 Berthiller F et al, 2009_206
